"AR_Juvenile","AR_Adult","AR_Prey","SD_Juvenile","SD_Adult","SD_Prey","Cross_correlation","CovEigen","Spatial_Variance","muP"
0.697761704632119,0.560808306785649,0.531366136938524,0.00252992179119803,0.00135237502351479,0.00272766891188057,0.625017486262797,9.25601911789995e-06,0.0516888056342458,0.456192384769539
0.698144557825551,0.566942759298041,0.541609637420154,0.00258708556666991,0.00138368670862142,0.00279827310585234,0.626658489135712,9.74679077096258e-06,0.0516099175323826,0.45639879759519
0.701161184988424,0.56784455665237,0.541310000226436,0.00257731621451131,0.00137485532191612,0.00277145943852408,0.626025346789828,9.59777375944465e-06,0.0515170382625204,0.456605210420842
0.698569813893158,0.564432164622911,0.540896126594101,0.00259548177875761,0.00138867126092957,0.00280760530211574,0.627093658931157,9.81671402711134e-06,0.0514395511517809,0.456811623246493
0.696089934764806,0.564868323290334,0.541260605117882,0.00257517780293529,0.00137187163595459,0.0027847067929696,0.626670016139833,9.68014930205079e-06,0.051355254061346,0.457018036072144
0.697727363520192,0.562541444979544,0.535485662119425,0.00256753738907008,0.00136927782069777,0.0027682710680544,0.626229235903548,9.59490566204628e-06,0.0512689669720116,0.457224448897796
0.702858873891591,0.570376749329307,0.54360995976014,0.0026148012197758,0.00138217489810119,0.00279087635750834,0.62674927495737,9.8341007236274e-06,0.0511772275440086,0.457430861723447
0.698782981539845,0.561652357454633,0.538171169396971,0.00257467496175629,0.00136930805330109,0.00275715812110976,0.626080565377591,9.54893770701736e-06,0.0510937851251814,0.457637274549098
0.702854593815627,0.567570847904173,0.539399325519334,0.00261239964287057,0.00137671555657296,0.00277032779501412,0.626515272732263,9.73040206202903e-06,0.051003003664109,0.45784368737475
0.698257279944635,0.564907942213872,0.538280029646928,0.00259456886468313,0.00138296889293076,0.00279243383658822,0.627048688775504,9.75062635966662e-06,0.0509269698538085,0.458050100200401
0.698232628097927,0.563311321054965,0.539738583908987,0.00257408513331512,0.00136891031075143,0.00277634549346858,0.62667261309358,9.65365370432796e-06,0.0508404428372914,0.458256513026052
0.701847045995536,0.5680235346826,0.540799569160266,0.00259815545998382,0.00137203846267198,0.00276813090971116,0.626756945459018,9.67776766010388e-06,0.050746605294235,0.458462925851703
0.701783327652676,0.565224273916162,0.538249066715593,0.00260867265831234,0.00137911606200828,0.00277584340611885,0.626294836820633,9.73215597498173e-06,0.0506741630144947,0.458669338677355
0.707684670981524,0.571200566054255,0.543889644312217,0.00262711107965025,0.00137384305814781,0.00277299404401919,0.626376468259557,9.79782710694713e-06,0.0505801799876384,0.458875751503006
0.70052422271787,0.560089823458155,0.537472667692469,0.00258502502232827,0.00136659548945964,0.00274289147760228,0.625838673005138,9.52335616706933e-06,0.050498992872008,0.459082164328657
0.700137049466657,0.563464288724736,0.539895481716651,0.00259308226211464,0.00137001966402703,0.00276182767017714,0.62610682401093,9.61988770780231e-06,0.050416553461237,0.459288577154309
0.702752597482875,0.566917026363541,0.541416413015668,0.00263169165648258,0.00137731500435096,0.00278709197901672,0.627133559282959,9.8897476231044e-06,0.0503305585635145,0.45949498997996
0.698724618659315,0.563103108749309,0.53980650417236,0.00261839057896604,0.00137899624298542,0.00278851870945195,0.626884352581221,9.80482871096674e-06,0.0502463205974864,0.459701402805611
0.70034605357906,0.561196956350876,0.537270380612968,0.00259542464431902,0.00136854054920854,0.00273473528511422,0.625917715322696,9.52809013407328e-06,0.0501652298639953,0.459907815631263
0.701348932211665,0.569331593461538,0.540105807611157,0.00263403197505943,0.00138322002769902,0.00278514103143925,0.627213224600241,9.8584211870068e-06,0.0500772329913656,0.460114228456914
0.699546826534288,0.565889628766654,0.54283015580849,0.00262329654024267,0.00137352217984964,0.00277552359079505,0.626829340580281,9.85925158796971e-06,0.0499882595070658,0.460320641282565
0.699060140866772,0.556417108203194,0.53125843652485,0.00259993591124779,0.00135526493478207,0.00273941263650221,0.625657984509852,9.5761516138154e-06,0.0499032814389606,0.460527054108216
0.700292320105351,0.561319851701013,0.535764391931051,0.00260971601369504,0.0013631070607951,0.00273589908406308,0.62610356367233,9.59209718398369e-06,0.0498257838558816,0.460733466933868
0.700530256884959,0.562181576111544,0.53761906989588,0.00261063963095047,0.00137242584456107,0.00276853622751962,0.626575578204432,9.719482305134e-06,0.0497368993988554,0.460939879759519
0.701074517903481,0.557752373331647,0.535367320907725,0.00260923386065818,0.00136233445662331,0.0027275895700768,0.625514465951625,9.5716998474379e-06,0.0496515234063067,0.46114629258517
0.700638538296435,0.559232660161597,0.538302682742777,0.00262157460464419,0.00136741592336463,0.00274701665869524,0.626590657167503,9.68751101048042e-06,0.0495780699797125,0.461352705410822
0.701677448276028,0.562077215053594,0.537179731598293,0.00264198211837884,0.00137643099213845,0.00276885682034865,0.626200845208523,9.83948978047036e-06,0.0494928853415993,0.461559118236473
0.700172346420755,0.558415145959766,0.535091314729002,0.00261263575877185,0.0013583996737004,0.00273773879260805,0.625711944127929,9.60788082662902e-06,0.0494028460661223,0.461765531062124
0.701653611385702,0.559031116957652,0.53435714890672,0.00262821002244945,0.00136318511407568,0.00273266558143499,0.625686433332075,9.65514140246829e-06,0.0493272193734251,0.461971943887776
0.704653265840263,0.563379920596213,0.539879749886993,0.002628475585778,0.00136907556482641,0.00274118452504872,0.625961680860298,9.6704788527834e-06,0.0492360066577385,0.462178356713427
0.69769506501815,0.558635055299326,0.535200008964205,0.00262592258244342,0.00137003700153571,0.002754391870184,0.626300528445987,9.71528124611772e-06,0.0491601155334462,0.462384769539078
0.696767869418755,0.55454998441971,0.532869491263223,0.00259890291303442,0.00134304699807132,0.00271979271613335,0.625569799768424,9.55040516711657e-06,0.049080409299305,0.462591182364729
0.70084689365356,0.559189209958828,0.538549888689746,0.00264496432523876,0.00136929762405108,0.00275326751812896,0.626573801637127,9.81361538581659e-06,0.0489946752655249,0.462797595190381
0.702074425178978,0.561761844760768,0.533823423364787,0.00266524252323569,0.00137394153629751,0.002753042417583,0.626482210082481,9.86294208829453e-06,0.0489082714640643,0.463004008016032
0.69907695870307,0.554509040127814,0.53327636411991,0.00262967529710915,0.00135228166961762,0.00272493552371589,0.625215741674111,9.63953706573937e-06,0.0488252332314206,0.463210420841683
0.704837415480497,0.560248765449009,0.535215932120545,0.002645063087988,0.00137011722969313,0.00273671062568846,0.625694110816249,9.7011405164367e-06,0.0487457229128582,0.463416833667335
0.704975108380066,0.55557357277255,0.532947407913623,0.00264087815227431,0.00135240782436021,0.00272324174872013,0.625484020312459,9.65971199532644e-06,0.0486551988421902,0.463623246492986
0.703443751820131,0.557784037892536,0.531600933640701,0.00262812612052593,0.00135113884119165,0.00271220509993588,0.625636535646672,9.58427772276769e-06,0.0485859386286138,0.463829659318637
0.705134352469038,0.561649547085931,0.537724896230816,0.00267040689409231,0.00136908211598654,0.00275162202401454,0.626723934138909,9.88434247968889e-06,0.0485000446604821,0.464036072144289
0.703464643660256,0.556760865066893,0.534312879448153,0.00264009021797901,0.00135174651339938,0.00272237861171259,0.625420746160335,9.67447592967284e-06,0.0484127538369462,0.46424248496994
0.701969229243522,0.553448240803525,0.535688785867677,0.00264392191636086,0.001353848917834,0.00272691811344189,0.625802443202874,9.72305350322032e-06,0.0483330750693452,0.464448897795591
0.704337479477034,0.558614315482196,0.538004233002884,0.00268454841140777,0.00137020025783297,0.00274461816334766,0.626112945064256,9.94581274848174e-06,0.0482500265792552,0.464655310621242
0.702162957754295,0.55750260895441,0.536485218980991,0.00267037940252657,0.00137287195654634,0.00274357998661973,0.62662698502543,9.87783131954886e-06,0.0481710685302065,0.464861723446894
0.698324924877419,0.554205719326968,0.53135546633395,0.00264085939791025,0.00135533841792152,0.00273268233911001,0.625977225599154,9.71448693939195e-06,0.0480904466355252,0.465068136272545
0.706191974414965,0.557511289099785,0.532920818729928,0.00268561992337806,0.00136199607364683,0.00272777147507088,0.625881654686393,9.87565289751195e-06,0.0480069161886715,0.465274549098196
0.70330728746312,0.550277480269947,0.530368651408578,0.00265881768234022,0.00134857648276629,0.00271523368252148,0.625804279688561,9.76615335048822e-06,0.0479230781696718,0.465480961923848
0.703013398650195,0.553177375573072,0.53518675597002,0.0026495601857859,0.00134907693225262,0.00271329873437433,0.626068999277005,9.67494571073703e-06,0.0478459327705166,0.465687374749499
0.706567075328487,0.556296399772503,0.531464101120055,0.00266366118303593,0.00135079918044639,0.00270854988866748,0.626149488408513,9.75780941692263e-06,0.0477640547729917,0.46589378757515
0.703748275919063,0.549709977913812,0.525318209719856,0.00267125077500836,0.00135674614089755,0.00272699195206741,0.625133681498034,9.8124208285926e-06,0.0476854305228995,0.466100200400802
0.706086252300159,0.554610356055042,0.531107088967362,0.00266069581718191,0.00134310843766229,0.00270208259337009,0.624839125980395,9.69737871643308e-06,0.0475962623479334,0.466306613226453
0.704549926132679,0.552944459757227,0.531005741781502,0.00265845469813598,0.00135035331590214,0.00270872825080629,0.625801747257788,9.70531186397906e-06,0.0475163686253646,0.466513026052104
0.707245628301701,0.556255975069212,0.533765131817539,0.00269282519062216,0.00136084848446034,0.00272310725016732,0.626125543937233,9.83792370414868e-06,0.0474442050273488,0.466719438877756
0.702199280155174,0.550623096372879,0.529668484833914,0.00265522674453255,0.00134091905043922,0.00270383943284068,0.62536288485198,9.72248871820326e-06,0.0473605749087492,0.466925851703407
0.704919249833135,0.554724164743469,0.532519498479706,0.0026834055511839,0.00135180647388922,0.00271212021404776,0.625876911151888,9.83648810964743e-06,0.0472776342293642,0.467132264529058
0.706329189502049,0.55214644011094,0.529203803654547,0.0026725230898575,0.00133940188093891,0.00267889636688878,0.625295625436706,9.67564242469483e-06,0.0472052881897323,0.467338677354709
0.703107081471564,0.551636890826292,0.528462086931402,0.00268327021926759,0.00135062804119019,0.00270731624447177,0.625624715794485,9.77644943837932e-06,0.0471234529455204,0.467545090180361
0.705747447633133,0.549912856835847,0.531494174930064,0.00268230871718086,0.00134855675817975,0.00270460742754426,0.625543965307739,9.78911788613456e-06,0.0470363955468547,0.467751503006012
0.70456811390558,0.54647319884978,0.527458731579653,0.00268789602125363,0.00134935136739269,0.00270669398863732,0.625165745327398,9.84832658677968e-06,0.0469664273219167,0.467957915831663
0.706073982999255,0.551329874966869,0.529712861194501,0.0026873934126635,0.00134784346284341,0.0027065162956295,0.625122084405664,9.74585208839809e-06,0.0468812911701913,0.468164328657315
0.703571354083306,0.550386311627666,0.528090754851909,0.00268545524034655,0.00134635893601812,0.00266859991790611,0.624846677523513,9.62758837527517e-06,0.0467980711379261,0.468370741482966
0.703487537096496,0.542583015812875,0.522757413155428,0.00266418636385845,0.0013322221256393,0.00265871255426917,0.624364609590898,9.58977692668071e-06,0.0467214249226179,0.468577154308617
0.704165476894424,0.549899020430096,0.533152911347484,0.00270654681083569,0.00135091183691997,0.00271638516851033,0.625600805376823,9.9450552355738e-06,0.0466453237923371,0.468783567134269
0.703877307923227,0.543635693048887,0.526090101135272,0.00265288081903911,0.00132791465216428,0.00265049062010515,0.624451556207351,9.47395551579866e-06,0.0465676975377326,0.46898997995992
0.705655740313935,0.550546387085702,0.528527978975732,0.00268361844181908,0.00133924200338186,0.00267310002793701,0.624888583856577,9.65210030991008e-06,0.0464917024247436,0.469196392785571
0.706683856725235,0.549498639446789,0.528833136290062,0.00271095140847471,0.00135672474021031,0.0027011972904204,0.625557130217404,9.89394665034551e-06,0.046410538495812,0.469402805611222
0.706279228076561,0.545376851289147,0.524082482330439,0.00267402491771256,0.00133541000088182,0.00266911695901978,0.624694957069453,9.63424205313706e-06,0.0463249788797633,0.469609218436874
0.707350318406615,0.54811389628487,0.528550044000991,0.00270856966619909,0.00134324482927009,0.0026809799579536,0.62443519802808,9.78769512304858e-06,0.0462404967430048,0.469815631262525
0.706685251041736,0.542534287052416,0.52746976553445,0.00267865593532237,0.00132806173595571,0.00264620507857328,0.623678223537856,9.54545125218363e-06,0.0461697811174839,0.470022044088176
0.703268658789746,0.541633180089859,0.522511222603086,0.00268396885123358,0.00132861442296176,0.00266461828042126,0.624810346093184,9.68851212488266e-06,0.0460904395152257,0.470228456913828
0.707154372387639,0.545954966876317,0.525585175022832,0.00269340515571465,0.00133828876884765,0.00267228383975776,0.624505573264625,9.72251627657316e-06,0.0460160458735123,0.470434869739479
0.706450373105443,0.54486440901956,0.528713898931976,0.00269277262915843,0.00134206977580785,0.00267095390884779,0.624131348773372,9.69609716030977e-06,0.0459405093332393,0.47064128256513
0.704527598455465,0.54444820450081,0.52211065942799,0.00267796833993885,0.00132254516144093,0.00263636023660701,0.623920842761854,9.53214123177754e-06,0.0458610034107588,0.470847695390782
0.707287971380962,0.548084075612609,0.525936139780544,0.00271632014501453,0.00134053565149904,0.00266933681746124,0.624488990887405,9.78140977853733e-06,0.0457828104838068,0.471054108216433
0.703869668120426,0.544351254202859,0.527429932060987,0.00269209907666107,0.00133833516616055,0.00266604059898234,0.624321953070683,9.6544937555877e-06,0.0457023527693089,0.471260521042084
0.707246816504669,0.541928400439553,0.522252206621116,0.00269475968637862,0.00132736598707893,0.00265160830582972,0.624284267547169,9.65842242834915e-06,0.0456255814704296,0.471466933867735
0.708952477140882,0.548908398499039,0.52623453658425,0.00272167668240233,0.00133538832681061,0.00265648792318703,0.624542516887737,9.77611061065424e-06,0.0455396112852297,0.471673346693387
0.705041415841975,0.54571725263969,0.527634419066048,0.00274226577500493,0.0013478074442794,0.00269120159018434,0.625295073673363,9.99744255253789e-06,0.0454743168486992,0.471879759519038
0.704520942947898,0.541988510112743,0.526890221419795,0.00270644691049406,0.00133249296852543,0.00265851029303076,0.624591783805971,9.7372925960999e-06,0.0453949679274099,0.472086172344689
0.706879179945506,0.544034584578729,0.521700998091382,0.00269732718489763,0.00132589125909408,0.00263554748627516,0.624389680742975,9.63923228451157e-06,0.0453242488307632,0.472292585170341
0.707631213228163,0.547905769357183,0.530553817654222,0.00273623049430664,0.00134273010626936,0.0026793720481777,0.625020134320988,9.8572768494244e-06,0.0452366705605617,0.472498997995992
0.704678225520652,0.543665538139552,0.523000365472972,0.00269356189961207,0.00132302959397599,0.00263920517494402,0.624472943724015,9.62896818941058e-06,0.0451667371458528,0.472705410821643
0.706644443627865,0.540943287776519,0.527914407282265,0.00271633535480978,0.00132760276943423,0.00265720612785911,0.624277807250032,9.78181787138208e-06,0.0450904756582088,0.472911823647295
0.705650486037542,0.53862567421406,0.522851000608725,0.00270231583830451,0.00132068582568568,0.00263706283367602,0.623744671612023,9.67057914105975e-06,0.0450127767277671,0.473118236472946
0.706896055246383,0.542490131089825,0.52707024794543,0.00273652897084997,0.00133662268619599,0.00266142362134314,0.62437470893382,9.84602733542861e-06,0.0449430714010284,0.473324649298597
0.708335908154021,0.543660963561115,0.527078284061751,0.00275724723473222,0.00133768429387428,0.00267753925351085,0.625053576828135,1.00084742718783e-05,0.0448600890253716,0.473531062124249
0.707964778297208,0.544209221393976,0.523872128325999,0.00276417876464853,0.00134583411363161,0.00266670874302799,0.625019512304307,9.98315104514318e-06,0.0447827962957945,0.4737374749499
0.706140732582814,0.538753183942183,0.520179754686727,0.00274171901607942,0.00133065639015086,0.00265730466095337,0.624130031759312,9.86545675448681e-06,0.0447140951875246,0.473943887775551
0.702931069348861,0.539101204925392,0.522860461132053,0.0027000472389589,0.00131970286551398,0.00262496639210933,0.623996096428133,9.58174032084117e-06,0.0446330877889552,0.474150300601202
0.709219539542071,0.541206946148141,0.523863258308647,0.00275136105018591,0.00132628654671685,0.00265006567401496,0.624828059144304,9.92798314255068e-06,0.0445577558702696,0.474356713426854
0.70961685688506,0.54520252568865,0.520110384947097,0.00274716711009402,0.00133043398502779,0.00262655561783831,0.62402202239148,9.77856097613597e-06,0.0444856585500976,0.474563126252505
0.704820701311164,0.535814067968867,0.517119956125269,0.00269515796362906,0.00131034070416734,0.00260773326086206,0.623037932086022,9.49925749298865e-06,0.0444059871950401,0.474769539078156
0.711272454236566,0.538301308676129,0.526537736832822,0.00274339145457209,0.00131878799940171,0.00263792762411085,0.623662724628501,9.87077591191761e-06,0.0443344527346694,0.474975951903808
0.707034689001544,0.538735001264121,0.522917848164745,0.0027605091042819,0.001332001856729,0.00265353722915099,0.624518051754762,9.95503504046949e-06,0.0442571090418151,0.475182364729459
0.709008161072071,0.539373552053585,0.523397631987602,0.00274388694766816,0.00132140854788958,0.00262383998981193,0.623856364180884,9.76625484125521e-06,0.044179415531399,0.47538877755511
0.707329696573006,0.535878556498279,0.521993374007425,0.00271684305072166,0.00131101450235503,0.00260478588775109,0.62363176215588,9.61767626701506e-06,0.0441118548216064,0.475595190380762
0.707227347024597,0.53523387069027,0.518406417477659,0.00275393233390086,0.00132007079296309,0.00263648597362249,0.623627886815635,9.86030290737066e-06,0.0440334294394151,0.475801603206413
0.709956147373181,0.532988601203471,0.51903137427033,0.00272744880940874,0.00130657404747159,0.00260056860843945,0.622945951699636,9.620199125491e-06,0.0439569476503284,0.476008016032064
0.70867887969762,0.535888673562113,0.520106183593485,0.0027616906911378,0.00132434431331012,0.00264533112816704,0.624585133580686,9.97009404265071e-06,0.0438818789077475,0.476214428857715
0.704961925048301,0.529556362714288,0.511802264034211,0.00269970678536393,0.00129114483008092,0.00257125323695915,0.622602056903223,9.46523210450676e-06,0.0438115091149481,0.476420841683367
0.705032290229298,0.533364639969904,0.518530649737757,0.00276160021734493,0.00132781307979457,0.00263230720040031,0.624207689604955,9.89437808654579e-06,0.0437396961168882,0.476627254509018
0.708401024177585,0.532048111970904,0.519556651960935,0.00275255045262686,0.00131343138709854,0.00260736866749247,0.623364185064862,9.7845664431816e-06,0.0436734264100044,0.476833667334669
0.712254718666953,0.534097593963763,0.52387605634426,0.00276220778693259,0.00131443377436085,0.00262254665302118,0.623927223152169,9.92107547970368e-06,0.043596211000412,0.477040080160321
0.70582033248714,0.533297721372829,0.520161942471389,0.00275354411456238,0.0013159333392495,0.00260934603231866,0.623321290210524,9.78619251858453e-06,0.0435143922874287,0.477246492985972
0.709756762736017,0.537301906007839,0.521524939253461,0.00278142008293338,0.0013253498035687,0.00262237650730361,0.624151123782155,9.9024089310153e-06,0.043448839757308,0.477452905811623
0.705639293376113,0.530002054024135,0.518708071921944,0.00273501702880945,0.00130904641144583,0.00261005416640057,0.622483000258851,9.6724986971548e-06,0.0433746600377716,0.477659318637275
0.707421536093858,0.529787514873039,0.516625911270495,0.00276179073170973,0.00131130323002947,0.00260306248578442,0.622994116195813,9.81283764506166e-06,0.0433010407242398,0.477865731462926
0.712672136011295,0.532136692280242,0.514470974176039,0.00275318637695543,0.00129980317686133,0.00256864211785604,0.621696218556035,9.68589540058102e-06,0.0432280204331451,0.478072144288577
0.708512044401371,0.530115316773095,0.513653522988533,0.0027550752342482,0.00131173486895063,0.00260382329760633,0.623214116270411,9.76893261354504e-06,0.0431551151660276,0.478278557114228
0.709886876557501,0.528722741967755,0.514656104657826,0.0027486255760502,0.00129470695933134,0.00256102743854079,0.622089720069795,9.63932395191333e-06,0.0430827616217422,0.47848496993988
0.712010078594516,0.536365707031986,0.520318576635501,0.00279689453521431,0.00131889953955897,0.00261927475153066,0.623334962722554,1.00184454042326e-05,0.0430155346843912,0.478691382765531
0.713557852925621,0.528177413806777,0.516933173549193,0.0027463634571465,0.00129696375204925,0.00256381268273982,0.62199973397839,9.60852406820666e-06,0.0429448256441631,0.478897795591182
0.711941266517654,0.533187400651414,0.518931564208956,0.00278375742995458,0.00131681534347024,0.00260841599759194,0.622824390668218,9.89182243477006e-06,0.0428730015162062,0.479104208416834
0.711526238371332,0.536069018880371,0.519702894983713,0.00278837339430471,0.00131790003114021,0.00260378406592581,0.623563795119134,9.92482919395953e-06,0.0427971379913084,0.479310621242485
0.709297429972672,0.527547588464993,0.516053230817697,0.0027593893110126,0.00130615240081728,0.00257033256650131,0.622486870309893,9.6898429938834e-06,0.0427333710934161,0.479517034068136
0.710503525447454,0.529571190818603,0.516357705150256,0.00277270726353305,0.00130735259647533,0.00258460814712519,0.622521781193232,9.8104806324058e-06,0.0426589752301402,0.479723446893788
0.714292005732892,0.530165504480196,0.513428911979685,0.00277505889180874,0.00129720890983516,0.00256400141281038,0.621698841376893,9.75070377917923e-06,0.042586397456469,0.479929859719439
0.712987163693303,0.529230701568784,0.519378331227075,0.00279845014523371,0.00130693245716335,0.00259702014038928,0.622210686663779,9.97936394044173e-06,0.0425139172271265,0.48013627254509
0.709813226304039,0.52855517884187,0.515304042272032,0.00277898274078199,0.00130492803631308,0.0025760224628676,0.622654458982597,9.7817547086996e-06,0.0424478028389949,0.480342685370741
0.713004637432662,0.526981305753746,0.519339293717734,0.00278345238262971,0.00129932966254287,0.0025856398656282,0.622557569277776,9.8711169746432e-06,0.0423742410367903,0.480549098196393
0.717225350352229,0.5284326189486,0.517026308335518,0.00281721169327251,0.00130507970979971,0.00257695568585994,0.622179918999966,1.00006965247279e-05,0.0423070970061198,0.480755511022044
0.710614327579832,0.526758045134479,0.512578845377605,0.00278037372230556,0.00130133843532901,0.00256751106027918,0.622202756820902,9.7515714364899e-06,0.0422319907556654,0.480961923847695
0.714388676569465,0.520592902187944,0.514639625944915,0.00280229934344157,0.00130085039378152,0.00255856324829477,0.621747234378995,9.83945893064924e-06,0.0421668601416177,0.481168336673347
0.713962580158095,0.527730256273715,0.514536992960915,0.00280537476590801,0.00129559567827187,0.00257259545875002,0.622429504625781,9.94449877883866e-06,0.0420928199393651,0.481374749498998
0.716215556299881,0.52488313413657,0.516075467364584,0.00279067024520041,0.00129063455189729,0.0025512865849723,0.6213817256475,9.7880535934629e-06,0.0420302394100242,0.481581162324649
0.717163201796936,0.530045328072916,0.515746606489297,0.00282544866942568,0.00130319498365363,0.00257012930639552,0.62183258751969,1.00034876195961e-05,0.0419550716251816,0.481787575150301
0.71290156474024,0.524891544243151,0.512598292013693,0.00281252944222071,0.00129910643882998,0.00255903330066885,0.621744938610677,9.91401936139683e-06,0.0418920547352859,0.481993987975952
0.71336084256482,0.52794710316982,0.515749949961945,0.0028121589325217,0.001304769483323,0.00258029659500246,0.622743448521467,9.95832492217916e-06,0.0418143892757297,0.482200400801603
0.717068202560801,0.524454389243924,0.515191109103885,0.00283765604896978,0.0013027369189418,0.00256396860087144,0.621860939950226,1.00464648978753e-05,0.0417505299278892,0.482406813627255
0.714987341552363,0.52064613242089,0.511329574756232,0.00281771443923312,0.00129561966738157,0.00256610216032518,0.621555584914946,9.93620913516631e-06,0.0416828509225423,0.482613226452906
